month,year,species,lat_range,sighting_dates,number,sighting_distinct_dates,sites,Season_End,Hectares_Occupied_Start,Hectares_Occupied_End,Drought_Events,Flood_Events,Freeze_Events,Severe_Storm_Events ,Tropical_Cyclone_Events,Wildfire_Events,Winter_Storm_Events,Tons_Used
1,2018,Monarch Adult Sighted,30+_TO_35,6,10106,5,6,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Adult Sighted,35+_TO_40,5,56386,2,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Egg (FIRST sighted),30+_TO_35,1,5,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Larva (FIRST sighted),25+_TO_30,1,6,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Larva (FIRST sighted),30+_TO_35,3,9,3,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Larva Sighted,20+_TO_25,2,2,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Larva Sighted,25+_TO_30,6,18,5,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Larva Sighted,30+_TO_35,2,5,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,Monarch Larva Sighted,35+_TO_40,3,20,3,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,"Monarch, Captive-Reared",25+_TO_30,3,53,2,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,"Monarch, Captive-Reared",30+_TO_35,6,6,5,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2018,"Monarch, Captive-Reared",35+_TO_40,7,18,7,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
1,2019,Milkweed (FIRST sighted),25+_TO_30,2,2,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Milkweed Sighted,30+_TO_35,4,4,3,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch (OTHER Observations),25+_TO_30,2,5,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch (OTHER Observations),30+_TO_35,4,5,4,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch (OTHER Observations),35+_TO_40,2,80,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult (FIRST sighted),20_OR_LESS,2,8,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult (FIRST sighted),25+_TO_30,12,20,7,11,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult (FIRST sighted),30+_TO_35,12,15,10,12,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult (FIRST sighted),35+_TO_40,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult Sighted,20+_TO_25,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult Sighted,20_OR_LESS,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult Sighted,25+_TO_30,1,3,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Adult Sighted,30+_TO_35,7,17,4,7,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Egg Sighted,25+_TO_30,1,40,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Larva (FIRST sighted),30+_TO_35,1,21,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Larva Sighted,25+_TO_30,14,164,12,9,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Larva Sighted,30+_TO_35,10,40,8,9,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,Monarch Larva Sighted,35+_TO_40,1,8,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,"Monarch, Captive-Reared",25+_TO_30,10,37,9,3,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,"Monarch, Captive-Reared",30+_TO_35,6,40,5,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2019,"Monarch, Captive-Reared",35+_TO_40,5,12,5,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
1,2020,Milkweed (FIRST sighted),30+_TO_35,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch (OTHER Observations),25+_TO_30,4,52,4,3,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch (OTHER Observations),30+_TO_35,3,4,3,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Adult Sighted,25+_TO_30,27,41,20,19,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Adult Sighted,30+_TO_35,27,32,18,18,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Adult Sighted,35+_TO_40,3,3,3,3,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Egg (FIRST sighted),25+_TO_30,1,32,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Egg Sighted,25+_TO_30,3,9,3,3,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Egg Sighted,30+_TO_35,3,89,3,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Larva (FIRST sighted),25+_TO_30,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Larva Sighted,25+_TO_30,12,129,12,8,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Larva Sighted,30+_TO_35,16,70,10,13,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,Monarch Larva Sighted,35+_TO_40,2,7,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,"Monarch, Captive-Reared",20+_TO_25,1,2,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,"Monarch, Captive-Reared",25+_TO_30,15,25,14,13,2021,2.83,2.1,1,0,0,13,7,1,0,407779
1,2020,"Monarch, Captive-Reared",30+_TO_35,1,2,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
2,1997,Monarch Adult Sighted,25+_TO_30,9,9,7,6,1998,18.19,5.77,0,2,0,1,0,0,0,434541
2,1998,Monarch Adult (FIRST sighted),25+_TO_30,18,18,9,15,1999,5.77,5.56,1,1,1,3,3,0,1,424562
2,1998,Monarch Adult (FIRST sighted),30+_TO_35,10,10,7,6,1999,5.77,5.56,1,1,1,3,3,0,1,424562
2,1998,Monarch Adult (FIRST sighted),35+_TO_40,2,2,2,2,1999,5.77,5.56,1,1,1,3,3,0,1,424562
2,1998,Monarch Egg (FIRST sighted),25+_TO_30,5,5,5,3,1999,5.77,5.56,1,1,1,3,3,0,1,424562
2,1998,Monarch Egg (FIRST sighted),30+_TO_35,1,1,1,1,1999,5.77,5.56,1,1,1,3,3,0,1,424562
2,1999,Monarch (OTHER Observations),25+_TO_30,5,5,5,4,2000,5.56,9.05,1,0,0,1,1,0,2,433634
2,1999,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2000,5.56,9.05,1,0,0,1,1,0,2,433634
2,1999,Monarch Adult (FIRST sighted),25+_TO_30,12,12,9,7,2000,5.56,9.05,1,0,0,1,1,0,2,433634
2,1999,Monarch Adult (FIRST sighted),30+_TO_35,4,4,4,3,2000,5.56,9.05,1,0,0,1,1,0,2,433634
2,1999,Monarch Adult (FIRST sighted),35+_TO_40,1,1,1,1,2000,5.56,9.05,1,0,0,1,1,0,2,433634
2,2000,Monarch (OTHER Observations),25+_TO_30,7,7,6,4,2001,9.05,2.83,1,1,0,1,0,1,1,430005
2,2000,Monarch Adult (FIRST sighted),20+_TO_25,1,1,1,1,2001,9.05,2.83,1,1,0,1,0,1,1,430005
2,2000,Monarch Adult (FIRST sighted),25+_TO_30,18,18,12,15,2001,9.05,2.83,1,1,0,1,0,1,1,430005
2,2000,Monarch Adult (FIRST sighted),30+_TO_35,5,5,5,2,2001,9.05,2.83,1,1,0,1,0,1,1,430005
2,2000,Monarch Adult (FIRST sighted),35+_TO_40,4,4,3,4,2001,9.05,2.83,1,1,0,1,0,1,1,430005
2,2000,Monarch Larva (FIRST sighted),25+_TO_30,1,1,1,1,2001,9.05,2.83,1,1,0,1,0,1,1,430005
2,2001,Milkweed (FIRST sighted),25+_TO_30,9,9,7,9,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Milkweed (FIRST sighted),30+_TO_35,4,4,4,4,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch (OTHER Observations),25+_TO_30,11,11,7,2,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch Adult (FIRST sighted),25+_TO_30,21,21,11,16,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch Adult (FIRST sighted),30+_TO_35,3,3,3,3,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch Adult Sighted,30+_TO_35,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch Egg (FIRST sighted),25+_TO_30,4,4,4,4,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch Larva (FIRST sighted),25+_TO_30,4,4,3,4,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2001,Monarch Larva (FIRST sighted),35+_TO_40,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
2,2002,Milkweed (FIRST sighted),25+_TO_30,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Milkweed (FIRST sighted),30+_TO_35,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch (OTHER Observations),25+_TO_30,6,6,5,5,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch Adult (FIRST sighted),25+_TO_30,2,2,2,2,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch Adult (FIRST sighted),30+_TO_35,2,2,2,2,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch Adult Sighted,25+_TO_30,23,23,13,14,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch Adult Sighted,30+_TO_35,11,11,8,7,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch Adult Sighted,35+_TO_40,4,4,4,4,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2002,Monarch Larva (FIRST sighted),25+_TO_30,2,2,2,2,2003,9.36,7.54,1,0,0,2,2,1,0,416851
2,2003,Milkweed (FIRST sighted),25+_TO_30,3,3,3,3,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Milkweed (FIRST sighted),30+_TO_35,2,2,2,2,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch (OTHER Observations),20+_TO_25,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch (OTHER Observations),25+_TO_30,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Adult (FIRST sighted),25+_TO_30,3,3,3,3,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Adult (FIRST sighted),35+_TO_40,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Adult Sighted,25+_TO_30,17,17,13,13,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Adult Sighted,30+_TO_35,4,4,3,4,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Adult Sighted,35+_TO_40,7,7,3,6,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2003,Monarch Larva (FIRST sighted),25+_TO_30,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
2,2004,Milkweed (FIRST sighted),25+_TO_30,4,4,4,3,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Milkweed (FIRST sighted),30+_TO_35,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch (OTHER Observations),25+_TO_30,2,2,2,2,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch (OTHER Observations),30+_TO_35,3,3,3,3,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Adult (FIRST sighted),25+_TO_30,6,6,6,6,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Adult (FIRST sighted),4O+_TO_45,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Adult Sighted,20_OR_LESS,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Adult Sighted,25+_TO_30,9,9,8,8,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Adult Sighted,30+_TO_35,2,2,2,2,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Egg (FIRST sighted),25+_TO_30,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2004,Monarch Larva (FIRST sighted),25+_TO_30,3,3,3,3,2005,11.12,2.19,0,0,0,1,4,0,0,425016
2,2005,Milkweed (FIRST sighted),25+_TO_30,5,5,4,4,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Milkweed (FIRST sighted),30+_TO_35,3,3,3,3,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch (OTHER Observations),25+_TO_30,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch (OTHER Observations),30+_TO_35,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Adult (FIRST sighted),25+_TO_30,5,5,5,4,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Adult Sighted,25+_TO_30,5,5,5,5,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Adult Sighted,30+_TO_35,2,2,2,2,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Egg (FIRST sighted),25+_TO_30,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Larva (FIRST sighted),25+_TO_30,3,3,3,2,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2005,Monarch Larva (FIRST sighted),30+_TO_35,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
2,2006,Milkweed (FIRST sighted),30+_TO_35,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch (OTHER Observations),25+_TO_30,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch (OTHER Observations),30+_TO_35,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Adult (FIRST sighted),25+_TO_30,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Adult (FIRST sighted),30+_TO_35,5,5,4,4,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Adult Sighted,25+_TO_30,12,12,8,12,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Adult Sighted,30+_TO_35,4,4,3,4,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Adult Sighted,35+_TO_40,2,2,2,2,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Larva (FIRST sighted),25+_TO_30,5,5,4,4,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,Monarch Larva (FIRST sighted),30+_TO_35,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2006,"Monarch, Captive-Reared",25+_TO_30,1,45,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
2,2007,Milkweed (FIRST sighted),25+_TO_30,3,3,3,3,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch (OTHER Observations),25+_TO_30,2,2,2,2,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch (OTHER Observations),4O+_TO_45,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch Adult (FIRST sighted),20_OR_LESS,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch Adult (FIRST sighted),25+_TO_30,3,3,3,3,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch Adult Sighted,25+_TO_30,6,6,6,6,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch Adult Sighted,30+_TO_35,4,4,3,4,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2007,Monarch Larva (FIRST sighted),25+_TO_30,2,2,2,2,2008,6.87,4.61,1,0,2,1,0,1,0,400068
2,2008,Milkweed (FIRST sighted),25+_TO_30,4,4,4,4,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Milkweed (FIRST sighted),30+_TO_35,4,4,4,4,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch (OTHER Observations),25+_TO_30,2,2,2,2,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch (OTHER Observations),30+_TO_35,2,2,2,2,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Adult (FIRST sighted),25+_TO_30,7,7,7,7,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Adult Sighted,25+_TO_30,17,17,13,16,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Adult Sighted,30+_TO_35,10,10,9,10,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Egg (FIRST sighted),25+_TO_30,1,1,1,1,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Egg (FIRST sighted),30+_TO_35,1,1,1,1,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2008,Monarch Larva (FIRST sighted),25+_TO_30,4,4,3,4,2009,4.61,3.06,1,1,0,6,3,1,0,379203
2,2009,Milkweed (FIRST sighted),25+_TO_30,10,10,8,10,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Milkweed (FIRST sighted),30+_TO_35,10,10,9,8,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch (OTHER Observations),25+_TO_30,9,9,7,9,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch (OTHER Observations),30+_TO_35,1,1,1,1,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Adult (FIRST sighted),25+_TO_30,14,14,9,11,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Adult (FIRST sighted),30+_TO_35,3,3,2,3,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Adult Sighted,20_OR_LESS,2,2,2,2,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Adult Sighted,25+_TO_30,36,36,13,28,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Adult Sighted,30+_TO_35,10,10,8,10,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Egg (FIRST sighted),25+_TO_30,3,3,3,3,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Egg (FIRST sighted),30+_TO_35,1,1,1,1,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Larva (FIRST sighted),25+_TO_30,4,4,4,4,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2009,Monarch Larva (FIRST sighted),30+_TO_35,3,3,3,3,2010,3.06,1.92,1,0,0,6,0,1,0,358338
2,2010,Milkweed (FIRST sighted),25+_TO_30,8,8,5,7,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Milkweed (FIRST sighted),30+_TO_35,2,2,2,1,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch (OTHER Observations),25+_TO_30,11,11,7,11,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch (OTHER Observations),30+_TO_35,5,5,4,5,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch Adult (FIRST sighted),25+_TO_30,1,1,1,1,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch Adult Sighted,20_OR_LESS,1,1,1,1,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch Adult Sighted,25+_TO_30,10,10,7,10,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch Adult Sighted,30+_TO_35,1,1,1,1,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch Adult Sighted,35+_TO_40,7,9,4,3,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2010,Monarch Larva (FIRST sighted),25+_TO_30,3,3,3,3,2011,1.92,4.02,0,2,0,4,0,0,1,374818
2,2011,Milkweed (FIRST sighted),20+_TO_25,1,1,1,1,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Milkweed (FIRST sighted),25+_TO_30,21,21,12,19,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Milkweed (FIRST sighted),30+_TO_35,7,7,6,6,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch (OTHER Observations),25+_TO_30,5,5,5,4,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch (OTHER Observations),30+_TO_35,3,3,3,2,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Adult (FIRST sighted),25+_TO_30,4,4,4,3,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Adult Sighted,25+_TO_30,19,19,12,16,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Adult Sighted,30+_TO_35,13,13,11,11,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Adult Sighted,35+_TO_40,6,6,6,2,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Egg (FIRST sighted),25+_TO_30,3,3,3,3,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Egg (FIRST sighted),30+_TO_35,4,4,3,3,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Larva (FIRST sighted),25+_TO_30,2,2,2,2,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2011,Monarch Larva (FIRST sighted),30+_TO_35,3,3,3,3,2012,4.02,2.89,1,2,0,9,2,1,1,391299
2,2012,Milkweed (FIRST sighted),25+_TO_30,16,16,7,12,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Milkweed (FIRST sighted),30+_TO_35,5,5,4,5,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Milkweed (FIRST sighted),4O+_TO_45,1,1,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch (OTHER Observations),25+_TO_30,4,4,4,4,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch (OTHER Observations),30+_TO_35,6,6,6,6,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult (FIRST sighted),20+_TO_25,1,1,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult (FIRST sighted),20_OR_LESS,2,2,2,2,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult (FIRST sighted),25+_TO_30,16,16,11,14,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult (FIRST sighted),30+_TO_35,11,11,9,10,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult Sighted,20+_TO_25,1,10,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult Sighted,20_OR_LESS,2,2,2,2,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult Sighted,25+_TO_30,23,23,15,17,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult Sighted,30+_TO_35,12,12,7,11,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Adult Sighted,35+_TO_40,1,1,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Egg (FIRST sighted),25+_TO_30,6,6,6,5,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Egg (FIRST sighted),30+_TO_35,1,1,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Larva (FIRST sighted),25+_TO_30,5,5,4,4,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2012,Monarch Larva (FIRST sighted),30+_TO_35,5,5,3,5,2013,2.89,1.19,1,0,0,7,2,1,0,407779
2,2013,Milkweed (FIRST sighted),25+_TO_30,33,33,19,27,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Milkweed (FIRST sighted),30+_TO_35,29,29,20,26,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch (OTHER Observations),25+_TO_30,9,9,7,8,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch (OTHER Observations),30+_TO_35,10,10,6,9,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch (OTHER Observations),4O+_TO_45,1,1,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch Adult (FIRST sighted),20+_TO_25,1,1,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch Adult (FIRST sighted),25+_TO_30,1,1,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch Adult (FIRST sighted),30+_TO_35,2,2,2,2,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch Adult Sighted,20_OR_LESS,2,2,2,2,2014,1.19,0.67,1,2,0,7,0,0,0,407779
2,2013,Monarch Adult Sighted,25+_TO_30,39,39,22,30,2014,1.19,0.67,1,2,0,7,0,0,0,407779
